# Dataset: AmazonCoPurchase 3387388 file:///export/scratch2/per/datasets/amazon-0601
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds2.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911264916,1571911318437,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911318849,1571911371989,0.00,0.00,0,0.00,0,0
4-cycle,BroadcastHashJoin,Spark,1,00045.175.984,1571911372360,1571911426117,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571911426611,1571911714717,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571911715107,1571911993100,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571911993542,1571912253722,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571912254164,1571912547172,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571912547628,1571912816984,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571912817436,1571913086483,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571913086896,1571913361677,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571913361969,1571913631380,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571913631801,1571913907829,0.00,0.00,0,0.00,0,0
5-cycle,BroadcastHashJoin,Spark,1,00263.436.965,1571913908175,1571914188445,0.00,0.00,0,0.00,0,0
