# Dataset: AmazonCoPurchase 1234877 file:///export/scratch2/per/datasets/amazon-0302
# Repetitions: 10
# Batchsize: List(1)
# Git commit: 62292f2a890d08d912ba9817721182e539301f38
# Machine: diamonds2.scilens.private
# Materializing Leapfrogjoins: Enabled (for GraphWCOJ only, WCOJ run without materializing)
# Comment: 
Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,Scheduled-0,AlgoEnd-0
4-clique,BroadcastHashJoin,Spark,1,000000047.824,1571836747698,1571836751694,0.00,0.00,0,0.00,0,0
4-clique,BroadcastHashJoin,Spark,1,000000047.824,1571836752117,1571836755834,0.00,0.00,0,0.00,0,0
4-clique,BroadcastHashJoin,Spark,1,000000047.824,1571836756276,1571836760093,0.00,0.00,0,0.00,0,0
4-clique,BroadcastHashJoin,Spark,1,000000047.824,1571836760526,1571836765761,0.00,0.00,0,0.00,0,0
4-clique,BroadcastHashJoin,Spark,1,000000047.824,1571836766180,1571836769757,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836770435,1571836775064,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836776030,1571836779400,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836779827,1571836784071,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836784826,1571836788263,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836789111,1571836792628,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836793012,1571836797457,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836797888,1571836802147,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836802553,1571836806736,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836807188,1571836810781,0.00,0.00,0,0.00,0,0
5-clique,BroadcastHashJoin,Spark,1,000000007.064,1571836811209,1571836816049,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836816576,1571836821219,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836821663,1571836826764,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836827151,1571836831711,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836832133,1571836836176,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836836633,1571836840601,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836840982,1571836845096,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836845485,1571836850054,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836850424,1571836854894,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836855290,1571836859345,0.00,0.00,0,0.00,0,0
kite,BroadcastHashJoin,Spark,1,000000220.637,1571836859747,1571836863837,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836864401,1571836874175,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836874927,1571836883751,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836884511,1571836893526,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836894151,1571836903117,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836904031,1571836911841,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836912377,1571836920879,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836921319,1571836929068,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836929504,1571836937841,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836938308,1571836946536,0.00,0.00,0,0.00,0,0
house,BroadcastHashJoin,Spark,1,00002.941.664,1571836946945,1571836956537,0.00,0.00,0,0.00,0,0
diamond,BroadcastHashJoin,Spark,1,00005.045.822,1571836957128,1571836961958,0.00,0.00,0,0.00,0,0
