Query,Algorithm,Partitioning,Parallelism,Count,Start,End,Copy,Materialization,AlgoStart,WCOJTime-0,WCOJTime-1,WCOJTime-2,WCOJTime-3,WCOJTime-4,WCOJTime-5,WCOJTime-6,WCOJTime-7,WCOJTime-8,WCOJTime-9,WCOJTime-10,WCOJTime-11,WCOJTime-12,WCOJTime-13,WCOJTime-14,WCOJTime-15,WCOJTime-16,WCOJTime-17,WCOJTime-18,WCOJTime-19,WCOJTime-20,WCOJTime-21,WCOJTime-22,WCOJTime-23,WCOJTime-24,WCOJTime-25,WCOJTime-26,WCOJTime-27,WCOJTime-28,WCOJTime-29,WCOJTime-30,WCOJTime-31,WCOJTime-32,WCOJTime-33,WCOJTime-34,WCOJTime-35,WCOJTime-36,WCOJTime-37,WCOJTime-38,WCOJTime-39,WCOJTime-40,WCOJTime-41,WCOJTime-42,WCOJTime-43,WCOJTime-44,WCOJTime-45,WCOJTime-46,WCOJTime-47,Scheduled-0,Scheduled-1,Scheduled-2,Scheduled-3,Scheduled-4,Scheduled-5,Scheduled-6,Scheduled-7,Scheduled-8,Scheduled-9,Scheduled-10,Scheduled-11,Scheduled-12,Scheduled-13,Scheduled-14,Scheduled-15,Scheduled-16,Scheduled-17,Scheduled-18,Scheduled-19,Scheduled-20,Scheduled-21,Scheduled-22,Scheduled-23,Scheduled-24,Scheduled-25,Scheduled-26,Scheduled-27,Scheduled-28,Scheduled-29,Scheduled-30,Scheduled-31,Scheduled-32,Scheduled-33,Scheduled-34,Scheduled-35,Scheduled-36,Scheduled-37,Scheduled-38,Scheduled-39,Scheduled-40,Scheduled-41,Scheduled-42,Scheduled-43,Scheduled-44,Scheduled-45,Scheduled-46,Scheduled-47,AlgoEnd-0,AlgoEnd-1,AlgoEnd-2,AlgoEnd-3,AlgoEnd-4,AlgoEnd-5,AlgoEnd-6,AlgoEnd-7,AlgoEnd-8,AlgoEnd-9,AlgoEnd-10,AlgoEnd-11,AlgoEnd-12,AlgoEnd-13,AlgoEnd-14,AlgoEnd-15,AlgoEnd-16,AlgoEnd-17,AlgoEnd-18,AlgoEnd-19,AlgoEnd-20,AlgoEnd-21,AlgoEnd-22,AlgoEnd-23,AlgoEnd-24,AlgoEnd-25,AlgoEnd-26,AlgoEnd-27,AlgoEnd-28,AlgoEnd-29,AlgoEnd-30,AlgoEnd-31,AlgoEnd-32,AlgoEnd-33,AlgoEnd-34,AlgoEnd-35,AlgoEnd-36,AlgoEnd-37,AlgoEnd-38,AlgoEnd-39,AlgoEnd-40,AlgoEnd-41,AlgoEnd-42,AlgoEnd-43,AlgoEnd-44,AlgoEnd-45,AlgoEnd-46,AlgoEnd-47
# Materialization time (GraphWCOJ):9.09
3-clique,GraphWCOJ,SharesRangeMulti(4; 2; 2),16,00127.525.239,1573472419720,1573472746134,0.00,0.00,1573472419792,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573472678051,1573472677792,1573472679341,1573472679738,1573472680406,1573472683236,1573472675358,1573472682366,1573472683299,1573472673700,1573472673759,1573472683389,1573472679107,1573472680078,1573472679699,1573472683402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573472717763,1573472686567,1573472680232,1573472680439,1573472686889,1573472687689,1573472678799,1573472683594,1573472746092,1573472679463,1573472675648,1573472683888,1573472686889,1573472686151,1573472683542,1573472683402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 2),32,00127.525.239,1573472747391,1573473314558,0.00,0.00,1573472747460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573473251671,1573473274344,1573473271109,1573473273997,1573473270752,1573473275089,1573473274281,1573473275121,1573473275096,1573473275130,1573473274176,1573473274648,1573473271043,1573473254519,1573473269654,1573473275262,1573473271806,1573473272134,1573473274351,1573473271062,1573473275119,1573473274033,1573473270284,1573473256463,1573473275238,1573473273764,1573473256584,1573473256393,1573473256906,1573473269567,1573473251748,1573473252970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573473314514,1573473275363,1573473271745,1573473274306,1573473286834,1573473278124,1573473274834,1573473275546,1573473279802,1573473278632,1573473275448,1573473275501,1573473273906,1573473256847,1573473271015,1573473275774,1573473297803,1573473274328,1573473274899,1573473271374,1573473290006,1573473280867,1573473270930,1573473267000,1573473279719,1573473277258,1573473267310,1573473256393,1573473270658,1573473271316,1573473256716,1573473252971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 2),32,00127.525.239,1573473315032,1573473790689,0.00,0.00,1573473315095,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573473741044,1573473748243,1573473750631,1573473747591,1573473747686,1573473748161,1573473750498,1573473750302,1573473747630,1573473748131,1573473748897,1573473749861,1573473747830,1573473748218,1573473750845,1573473742567,1573473723106,1573473748452,1573473747171,1573473746429,1573473749575,1573473747691,1573473736220,1573473748598,1573473742370,1573473742457,1573473740893,1573473736676,1573473736210,1573473736204,1573473743783,1573473748611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573473790646,1573473749082,1573473751203,1573473747892,1573473763695,1573473751386,1573473751030,1573473750744,1573473752441,1573473751603,1573473750131,1573473750719,1573473749540,1573473749543,1573473752149,1573473743623,1573473768365,1573473749347,1573473747790,1573473746743,1573473765139,1573473755396,1573473740383,1573473749147,1573473748685,1573473747837,1573473742566,1573473736676,1573473742501,1573473742453,1573473747159,1573473748611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 2),32,00127.525.239,1573473792057,1573474469305,0.00,0.00,1573473792115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573474397807,1573474404245,1573474419802,1573474419840,1573474418760,1573474419454,1573474423005,1573474404970,1573474404562,1573474419842,1573474418449,1573474422805,1573474418592,1573474420361,1573474418881,1573474418428,1573474419501,1573474422027,1573474396454,1573474418601,1573474422817,1573474420766,1573474401520,1573474404559,1573474401390,1573474404812,1573474419509,1573474396479,1573474398405,1573474399959,1573474400177,1573474391423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573474469262,1573474418517,1573474420437,1573474420137,1573474443409,1573474422550,1573474423538,1573474418683,1573474422723,1573474423387,1573474419721,1573474423670,1573474420444,1573474421585,1573474420113,1573474418935,1573474454183,1573474422809,1573474397997,1573474418913,1573474446416,1573474427551,1573474402103,1573474418418,1573474420221,1573474421650,1573474420239,1573474396479,1573474402017,1573474403697,1573474404357,1573474391424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 2),32,00127.525.239,1573474477616,1573474923430,0.00,0.00,1573474477675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573474862494,1573474880173,1573474881117,1573474880060,1573474875921,1573474881143,1573474880125,1573474874060,1573474876643,1573474879638,1573474880017,1573474880000,1573474860814,1573474880832,1573474878667,1573474862443,1573474862476,1573474880355,1573474874165,1573474874375,1573474875834,1573474880769,1573474879972,1573474874188,1573474874066,1573474881112,1573474881496,1573474880617,1573474881488,1573474881874,1573474881188,1573474882335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573474923392,1573474881009,1573474881635,1573474880360,1573474893618,1573474884310,1573474880712,1573474874488,1573474883779,1573474883022,1573474881319,1573474880868,1573474875704,1573474882167,1573474880062,1573474874005,1573474902223,1573474881210,1573474875763,1573474875720,1573474892781,1573474887591,1573474880577,1573474875766,1573474880739,1573474884684,1573474882243,1573474880617,1573474883391,1573474883610,1573474883289,1573474882335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 2),32,00127.525.239,1573474924711,1573475381534,0.00,0.00,1573474924760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573475321106,1573475322440,1573475339874,1573475339341,1573475341523,1573475341534,1573475344705,1573475340603,1573475339974,1573475343959,1573475341454,1573475325748,1573475339300,1573475344480,1573475339852,1573475338593,1573475327892,1573475339811,1573475344053,1573475341000,1573475325503,1573475340583,1573475345158,1573475339733,1573475339748,1573475341457,1573475327284,1573475326055,1573475339879,1573475325715,1573475326139,1573475340200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573475381495,1573475325577,1573475340451,1573475339648,1573475357868,1573475346236,1573475345307,1573475341019,1573475346186,1573475347653,1573475344227,1573475327465,1573475341090,1573475345810,1573475341197,1573475339123,1573475364719,1573475340823,1573475344587,1573475341309,1573475351154,1573475348910,1573475345739,1573475340274,1573475345708,1573475346492,1573475335815,1573475326055,1573475341781,1573475336553,1573475336995,1573475340200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 3),48,00127.525.239,1573475390750,1573476244066,0.00,0.00,1573475390797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573476201570,1573476201467,1573476205897,1573476169502,1573476205888,1573476204845,1573476205887,1573476201573,1573476200858,1573476204962,1573476200845,1573476201867,1573476207438,1573476205701,1573476204831,1573476169166,1573476147412,1573476207957,1573476204922,1573476204170,1573476203968,1573476195091,1573476203812,1573476203983,1573476162920,1573476208897,1573476200800,1573476169139,1573476205840,1573476204810,1573476205008,1573476208071,1573476203999,1573476201626,1573476204240,1573476201480,1573476204002,1573476205754,1573476204020,1573476169418,1573476204126,1573476204109,1573476201187,1573476201872,1573476204230,1573476205444,1573476171085,1573476203956,1573476223745,1573476203869,1573476207917,1573476171229,1573476216458,1573476208886,1573476208008,1573476203481,1573476207715,1573476209260,1573476201864,1573476204084,1573476209008,1573476208631,1573476207685,1573476171182,1573476228883,1573476208873,1573476205510,1573476204483,1573476220270,1573476210476,1573476204334,1573476204373,1573476203461,1573476212291,1573476201744,1573476171083,1573476208777,1573476207634,1573476207586,1573476208071,1573476244019,1573476204233,1573476204798,1573476201756,1573476219463,1573476209962,1573476204561,1573476171590,1573476209768,1573476208607,1573476203399,1573476201872,1573476205946,1573476208516,1573476201561,1573476203956
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 3),48,00127.525.239,1573476245912,1573477135032,0.00,0.00,1573476245978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573477063324,1573477094265,1573477061844,1573477094193,1573477094248,1573477063561,1573477094529,1573477058890,1573477090459,1573477090954,1573477096929,1573477091113,1573477094620,1573477091381,1573477090807,1573477093351,1573477090030,1573477063134,1573477090631,1573477091250,1573477061687,1573477093938,1573477090382,1573477092761,1573477097105,1573477091315,1573477094281,1573477094688,1573477094324,1573477088521,1573477094394,1573477093141,1573477090478,1573477082695,1573477088701,1573477094058,1573477091069,1573477091079,1573477061878,1573477091083,1573477097178,1573477094361,1573477055207,1573477093774,1573477092929,1573477091448,1573477090115,1573477091113,1573477111136,1573477097016,1573477063446,1573477094484,1573477105218,1573477090972,1573477097029,1573477060622,1573477097647,1573477097087,1573477097787,1573477093254,1573477097903,1573477094049,1573477093393,1573477093888,1573477121382,1573477090127,1573477091256,1573477092762,1573477105579,1573477102678,1573477090906,1573477093134,1573477101298,1573477098025,1573477097047,1573477097118,1573477097765,1573477091314,1573477097415,1573477093141,1573477134988,1573477090055,1573477090649,1573477094335,1573477107988,1573477096880,1573477063526,1573477092856,1573477101851,1573477099159,1573477059011,1573477093774,1573477094668,1573477094270,1573477093132,1573477091113
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 3),48,00127.525.239,1573477138188,1573477886540,0.00,0.00,1573477138239,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573477845367,1573477845689,1573477845482,1573477833839,1573477845481,1573477846771,1573477844763,1573477842080,1573477811881,1573477834143,1573477845671,1573477803806,1573477833856,1573477845182,1573477844722,1573477845794,1573477812249,1573477808283,1573477810333,1573477846406,1573477808493,1573477844665,1573477811792,1573477844574,1573477845426,1573477834202,1573477844955,1573477842600,1573477842482,1573477812540,1573477845809,1573477842448,1573477844709,1573477811900,1573477846771,1573477843180,1573477845730,1573477846081,1573477810408,1573477842219,1573477843200,1573477842697,1573477844700,1573477843108,1573477844708,1573477845498,1573477844747,1573477845766,1573477865826,1573477846539,1573477846121,1573477834153,1573477855230,1573477850045,1573477845396,1573477842652,1573477845401,1573477845879,1573477846536,1573477810310,1573477842623,1573477846478,1573477846159,1573477846296,1573477870554,1573477811921,1573477812065,1573477846706,1573477856073,1573477852202,1573477812373,1573477844933,1573477850601,1573477846287,1573477845868,1573477843148,1573477845575,1573477842055,1573477846987,1573477842448,1573477886492,1573477833731,1573477847288,1573477844728,1573477860476,1573477848628,1573477812048,1573477842717,1573477849743,1573477847018,1573477845649,1573477843108,1573477846553,1573477847108,1573477846679,1573477845767
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 3),48,00127.525.239,1573477887826,1573478700463,0.00,0.00,1573477887882,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573478657552,1573478661070,1573478661923,1573478655795,1573478655526,1573478655454,1573478659279,1573478657104,1573478661466,1573478617455,1573478655168,1573478655527,1573478661911,1573478657231,1573478657479,1573478655005,1573478651840,1573478659100,1573478655089,1573478659387,1573478659145,1573478655678,1573478647523,1573478661793,1573478661900,1573478655361,1573478655454,1573478655506,1573478662045,1573478653244,1573478661495,1573478657597,1573478657733,1573478653342,1573478653310,1573478651669,1573478653159,1573478657147,1573478655248,1573478659136,1573478619149,1573478655044,1573478651348,1573478655183,1573478659384,1573478657068,1573478653521,1573478655000,1573478677961,1573478661866,1573478662486,1573478657159,1573478666988,1573478659182,1573478660966,1573478657642,1573478665229,1573478653337,1573478657149,1573478657413,1573478663577,1573478658666,1573478658909,1573478655553,1573478684722,1573478661042,1573478655651,1573478660753,1573478674884,1573478664888,1573478651354,1573478662158,1573478666311,1573478660978,1573478657632,1573478657059,1573478663741,1573478656863,1573478662670,1573478657597,1573478700421,1573478655577,1573478655051,1573478653138,1573478671049,1573478661013,1573478656867,1573478660755,1573478657221,1573478659221,1573478653379,1573478655183,1573478662143,1573478658531,1573478657569,1573478655000
3-clique,GraphWCOJ,SharesRangeMulti(4; 4; 3),48,00127.525.239,1573478701979,1573479784292,0.00,0.00,1573478702032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1573479741395,1573479740370,1573479712762,1573479711300,1573479711557,1573479707773,1573479740387,1573479716750,1573479740364,1573479741261,1573479741131,1573479711056,1573479707853,1573479717976,1573479740009,1573479740486,1573479707435,1573479707938,1573479716904,1573479740884,1573479648217,1573479741268,1573479745671,1573479713148,1573479711231,1573479740093,1573479738978,1573479740387,1573479707951,1573479740085,1573479741251,1573479744389,1573479739364,1573479711575,1573479741096,1573479711311,1573479707448,1573479741109,1573479698526,1573479714888,1573479711260,1573479704497,1573479741362,1573479739335,1573479701261,1573479741234,1573479671514,1573479711400,1573479764000,1573479741386,1573479714449,1573479712650,1573479747765,1573479716865,1573479741057,1573479718216,1573479746937,1573479747320,1573479744906,1573479712970,1573479714649,1573479719418,1573479741359,1573479740988,1573479765691,1573479714275,1573479718599,1573479741173,1573479746982,1573479750892,1573479746165,1573479714531,1573479739666,1573479746502,1573479739929,1573479740889,1573479714794,1573479744407,1573479745361,1573479744389,1573479784233,1573479714816,1573479744518,1573479712628,1573479751332,1573479746737,1573479704291,1573479716664,1573479740405,1573479716456,1573479745145,1573479739335,1573479711522,1573479745711,1573479704336,1573479711400

